trip_id,customer_id,driver_id,pickup_location,drop_location,trip_fare
TRIP1164,CUST30284,DRIVER6478,Lucknow,Chennai,381.08
TRIP1165,CUST12153,DRIVER6293,Pune,Bangalore,164.17
TRIP1166,CUST7832,DRIVER759,Ahmedabad,Pune,85.55
TRIP1167,CUST37695,DRIVER2968,Jaipur,Lucknow,721.3
TRIP1168,CUST15869,DRIVER6878,Chennai,Bangalore,879.2
TRIP1169,CUST27919,DRIVER2980,Ahmedabad,Lucknow,237.72
TRIP1170,CUST31918,DRIVER7947,Pune,Ahmedabad,255.21
TRIP1172,CUST44813,DRIVER5686,Jaipur,Ahmedabad,768.14
TRIP1173,CUST15926,DRIVER604,Pune,Hyderabad,234.24
TRIP1175,CUST9943,DRIVER4868,Bangalore,Chennai,944.59
TRIP1178,CUST4077,DRIVER5400,Mumbai,Hyderabad,237.66
TRIP1183,CUST23,DRIVER714,Pune,Jaipur,485.4
TRIP1189,CUST12433,DRIVER8585,Chennai,Ahmedabad,241.02
TRIP1190,CUST24395,DRIVER429,Jaipur,Chennai,292.09
TRIP1192,CUST25060,DRIVER6887,Pune,Delhi,287.84
TRIP1193,CUST26003,DRIVER1939,Jaipur,Ahmedabad,820.99
TRIP1196,CUST3251,DRIVER4961,Chennai,Hyderabad,668.54
TRIP1197,CUST27867,DRIVER7213,Mumbai,Hyderabad,933.79
TRIP1198,CUST14035,DRIVER5132,Ahmedabad,Mumbai,501.49
TRIP1199,CUST37019,DRIVER5332,Hyderabad,Delhi,522.54
TRIP1201,CUST11950,DRIVER2119,Jaipur,Kolkata,862.95
TRIP1203,CUST39427,DRIVER9258,Bangalore,Chennai,646.84
TRIP1206,CUST1408,DRIVER1105,Pune,Delhi,113.81
TRIP1207,CUST45488,DRIVER97,Bangalore,Lucknow,517.94
TRIP1213,CUST38234,DRIVER5091,Kolkata,Ahmedabad,702.42
TRIP1214,CUST39892,DRIVER4321,Delhi,Mumbai,663.63
TRIP1215,CUST27125,DRIVER6849,Hyderabad,Pune,725.46
TRIP1216,CUST40193,DRIVER1474,Lucknow,Pune,783.01
TRIP1219,CUST9287,DRIVER7818,Chennai,Hyderabad,807.32
TRIP1226,CUST1278,DRIVER1805,Delhi,Bangalore,529.7
TRIP1227,CUST32788,DRIVER8865,Lucknow,Mumbai,625.69
TRIP1232,CUST29114,DRIVER8927,Hyderabad,Mumbai,372.1
TRIP1235,CUST20876,DRIVER4726,Delhi,Pune,554.55
TRIP1237,CUST24178,DRIVER9122,Jaipur,Lucknow,952.79
TRIP1243,CUST20897,DRIVER2033,Delhi,Chennai,615.88
TRIP1244,CUST20423,DRIVER1008,Hyderabad,Kolkata,779.96
TRIP1255,CUST49502,DRIVER4700,Pune,Mumbai,414.65
TRIP1256,CUST8554,DRIVER5273,Hyderabad,Kolkata,287.22
TRIP1277,CUST33896,DRIVER6056,Delhi,Ahmedabad,213.64
TRIP1279,CUST33016,DRIVER4237,Mumbai,Kolkata,963.1
TRIP1281,CUST251,DRIVER2445,Delhi,Lucknow,282.14
TRIP1284,CUST46310,DRIVER6064,Pune,Mumbai,149.82
TRIP1285,CUST5740,DRIVER9276,Delhi,Chennai,554.38
TRIP1287,CUST45134,DRIVER6036,Chennai,Jaipur,168.85
TRIP1290,CUST14177,DRIVER8182,Lucknow,Delhi,346.47
TRIP1291,CUST48992,DRIVER4966,Jaipur,Lucknow,497.77
TRIP1300,CUST19453,DRIVER8801,Delhi,Lucknow,55.74
TRIP1304,CUST37510,DRIVER8603,Ahmedabad,Lucknow,969.12
TRIP1305,CUST27132,DRIVER9221,Chennai,Ahmedabad,451.26
TRIP1310,CUST7409,DRIVER2481,Delhi,Pune,219.12
TRIP1311,CUST47787,DRIVER6886,Ahmedabad,Kolkata,861.56
TRIP1313,CUST8608,DRIVER6269,Jaipur,Pune,319.56
TRIP1314,CUST29877,DRIVER235,Jaipur,Chennai,844.51
TRIP1321,CUST37337,DRIVER1718,Ahmedabad,Jaipur,466.26
TRIP1334,CUST5468,DRIVER478,Lucknow,Chennai,773.68
TRIP1336,CUST22774,DRIVER8730,Hyderabad,Ahmedabad,551.41
TRIP1339,CUST2444,DRIVER6209,Jaipur,Lucknow,758.43
TRIP1341,CUST45183,DRIVER9073,Lucknow,Delhi,904.24
TRIP1353,CUST6651,DRIVER590,Delhi,Hyderabad,507.61
TRIP1358,CUST21688,DRIVER4935,Bangalore,Mumbai,832.73
TRIP1359,CUST41435,DRIVER2434,Pune,Bangalore,507.43
TRIP1360,CUST2341,DRIVER9034,Jaipur,Chennai,361.83
TRIP1362,CUST28727,DRIVER6389,Ahmedabad,Bangalore,826.04
TRIP1363,CUST14433,DRIVER3744,Kolkata,Pune,528.49
TRIP1364,CUST36181,DRIVER5766,Bangalore,Kolkata,548.09
TRIP1367,CUST30175,DRIVER9071,Pune,Jaipur,803.94
TRIP1368,CUST3935,DRIVER1086,Bangalore,Lucknow,966.71
TRIP1372,CUST39616,DRIVER7364,Bangalore,Delhi,98.3
TRIP1376,CUST32935,DRIVER23,Chennai,Lucknow,182.84
TRIP1381,CUST30098,DRIVER3658,Jaipur,Chennai,767.56
TRIP1382,CUST303,DRIVER5389,Bangalore,Delhi,167.47
TRIP1384,CUST47083,DRIVER8355,Ahmedabad,Jaipur,555.16
TRIP1388,CUST17260,DRIVER3646,Lucknow,Mumbai,135.22
TRIP1389,CUST34337,DRIVER7187,Mumbai,Lucknow,927.16
TRIP1390,CUST13741,DRIVER8506,Delhi,Mumbai,131.47
TRIP1393,CUST37903,DRIVER941,Lucknow,Delhi,827.33
TRIP1394,CUST35694,DRIVER1762,Jaipur,Ahmedabad,72.96
TRIP1395,CUST13161,DRIVER3170,Chennai,Pune,368.95
TRIP1398,CUST11517,DRIVER1296,Bangalore,Delhi,320.26
TRIP1402,CUST16509,DRIVER176,Kolkata,Jaipur,905.98
TRIP1409,CUST5022,DRIVER2366,Chennai,Bangalore,456.26
TRIP1410,CUST48953,DRIVER6153,Delhi,Ahmedabad,156.93
TRIP1422,CUST41126,DRIVER1206,Chennai,Delhi,678.07
TRIP1430,CUST16680,DRIVER7083,Ahmedabad,Hyderabad,633.62
TRIP1431,CUST23062,DRIVER7650,Hyderabad,Lucknow,415.76
TRIP1432,CUST36153,DRIVER6515,Bangalore,Delhi,195.18
TRIP1433,CUST9354,DRIVER3310,Lucknow,Bangalore,367.36
TRIP1434,CUST15436,DRIVER3821,Bangalore,Mumbai,429.02
TRIP1436,CUST13014,DRIVER5837,Ahmedabad,Pune,683.89
TRIP1438,CUST25278,DRIVER9587,Mumbai,Bangalore,597.43
TRIP1439,CUST38271,DRIVER5968,Pune,Ahmedabad,982.91
TRIP1444,CUST37318,DRIVER6707,Mumbai,Pune,122.8
TRIP1446,CUST37060,DRIVER1615,Lucknow,Ahmedabad,427.99
TRIP1453,CUST21750,DRIVER4861,Ahmedabad,Bangalore,972.79
TRIP1460,CUST21134,DRIVER4497,Lucknow,Mumbai,500.36
TRIP1461,CUST21757,DRIVER9697,Chennai,Ahmedabad,351.26
TRIP1463,CUST13860,DRIVER171,Ahmedabad,Lucknow,558.8
TRIP1465,CUST48748,DRIVER6952,Chennai,Lucknow,512.15
TRIP1476,CUST15876,DRIVER7678,Ahmedabad,Lucknow,262.98
TRIP1477,CUST12818,DRIVER8940,Delhi,Chennai,128.89
TRIP1487,CUST1084,DRIVER4656,Ahmedabad,Delhi,467.64
TRIP1488,CUST12187,DRIVER9848,Kolkata,Ahmedabad,320.62
TRIP1489,CUST8442,DRIVER4309,Delhi,Chennai,686.65
TRIP1499,CUST35211,DRIVER126,Ahmedabad,Pune,925.74
TRIP1500,CUST19045,DRIVER1279,Delhi,Chennai,424.95
TRIP1502,CUST7203,DRIVER9621,Chennai,Delhi,861.56
TRIP1505,CUST43454,DRIVER7754,Jaipur,Pune,862.04
TRIP1506,CUST34137,DRIVER1929,Pune,Hyderabad,726.28
TRIP1508,CUST44553,DRIVER6276,Jaipur,Mumbai,414.8
TRIP1510,CUST7967,DRIVER7445,Hyderabad,Mumbai,56.72
TRIP1512,CUST43682,DRIVER2818,Jaipur,Pune,402.21
TRIP1521,CUST22652,DRIVER4501,Delhi,Pune,419.1
TRIP1522,CUST49399,DRIVER5465,Pune,Bangalore,744.76
TRIP1523,CUST13595,DRIVER9861,Lucknow,Delhi,161.33
TRIP1525,CUST117,DRIVER5078,Chennai,Pune,266.4
TRIP1527,CUST16541,DRIVER3604,Pune,Hyderabad,731.63
TRIP1528,CUST20941,DRIVER3477,Pune,Kolkata,980.36
TRIP1530,CUST15365,DRIVER1525,Mumbai,Delhi,578.09
TRIP1533,CUST10359,DRIVER9603,Chennai,Delhi,382.59
TRIP1536,CUST1304,DRIVER7267,Hyderabad,Lucknow,233.56
TRIP1537,CUST38949,DRIVER4459,Ahmedabad,Hyderabad,206.48
TRIP1538,CUST48780,DRIVER7509,Mumbai,Chennai,773.4
TRIP1543,CUST16899,DRIVER7498,Lucknow,Pune,885.92
TRIP1544,CUST48274,DRIVER179,Lucknow,Bangalore,978.91
TRIP1545,CUST33627,DRIVER3915,Bangalore,Mumbai,852.61
TRIP1548,CUST22865,DRIVER5785,Bangalore,Kolkata,556.22
TRIP1550,CUST18664,DRIVER1696,Hyderabad,Bangalore,840.09
TRIP1551,CUST19290,DRIVER5594,Chennai,Kolkata,81.51
TRIP1552,CUST23092,DRIVER4631,Hyderabad,Kolkata,883.57
TRIP1553,CUST5628,DRIVER3252,Pune,Jaipur,941.01
TRIP1555,CUST36111,DRIVER4408,Hyderabad,Mumbai,869.97
TRIP1561,CUST19413,DRIVER7469,Chennai,Delhi,926.8
TRIP1562,CUST13679,DRIVER6803,Delhi,Ahmedabad,269.83
TRIP1569,CUST2677,DRIVER1805,Bangalore,Chennai,639.63
TRIP1570,CUST22174,DRIVER6143,Chennai,Pune,579.75
TRIP1578,CUST45053,DRIVER7810,Lucknow,Mumbai,978.97
TRIP1581,CUST17661,DRIVER3164,Lucknow,Delhi,285.76
TRIP1584,CUST42731,DRIVER8335,Bangalore,Lucknow,762.87
TRIP1585,CUST16768,DRIVER5589,Ahmedabad,Kolkata,156.32
TRIP1589,CUST15799,DRIVER8241,Mumbai,Bangalore,297.5
TRIP1594,CUST9421,DRIVER7899,Jaipur,Hyderabad,149.15
TRIP1595,CUST47872,DRIVER4750,Pune,Hyderabad,189.98
TRIP1596,CUST34520,DRIVER5395,Kolkata,Mumbai,272.07
TRIP1598,CUST44306,DRIVER575,Lucknow,Bangalore,975.86
TRIP1601,CUST11989,DRIVER1091,Mumbai,Kolkata,640.25
TRIP1603,CUST31724,DRIVER5325,Lucknow,Bangalore,696.31
TRIP1605,CUST28882,DRIVER4528,Jaipur,Ahmedabad,686.39
TRIP1606,CUST32927,DRIVER3862,Delhi,Ahmedabad,467.53
TRIP1608,CUST26149,DRIVER5818,Mumbai,Bangalore,985.63
TRIP1610,CUST14437,DRIVER7676,Mumbai,Chennai,493.7
TRIP1611,CUST6116,DRIVER7972,Mumbai,Pune,837.48
TRIP1612,CUST24896,DRIVER8611,Pune,Chennai,261.85
TRIP1616,CUST1631,DRIVER2276,Lucknow,Ahmedabad,837.54
TRIP1618,CUST17804,DRIVER7838,Chennai,Bangalore,394.85
TRIP1619,CUST10978,DRIVER6097,Kolkata,Bangalore,788.03
TRIP1622,CUST29527,DRIVER3206,Jaipur,Bangalore,660.46
TRIP1628,CUST37237,DRIVER3826,Bangalore,Chennai,942.68
TRIP1633,CUST7070,DRIVER3542,Kolkata,Mumbai,187.79
TRIP1638,CUST37918,DRIVER4646,Jaipur,Ahmedabad,385.39
TRIP1642,CUST13580,DRIVER9582,Pune,Kolkata,998.91
TRIP1643,CUST13306,DRIVER8031,Ahmedabad,Pune,870.15
TRIP1645,CUST4726,DRIVER1929,Jaipur,Lucknow,695.2
TRIP1646,CUST33849,DRIVER7899,Ahmedabad,Pune,747.04
TRIP1651,CUST5367,DRIVER7500,Lucknow,Chennai,902.61
TRIP1655,CUST46360,DRIVER2832,Ahmedabad,Mumbai,454.1
TRIP1656,CUST29642,DRIVER8496,Chennai,Delhi,657.73
TRIP1659,CUST16721,DRIVER8134,Lucknow,Pune,806.87
TRIP1664,CUST4402,DRIVER1071,Kolkata,Lucknow,660.71
TRIP1665,CUST24815,DRIVER3842,Mumbai,Kolkata,473.99
TRIP1666,CUST25874,DRIVER4179,Mumbai,Delhi,630.15
TRIP1667,CUST42904,DRIVER6614,Bangalore,Delhi,560.23
TRIP1674,CUST39997,DRIVER8184,Jaipur,Mumbai,238.74
TRIP1677,CUST44787,DRIVER8069,Ahmedabad,Pune,720.11
TRIP1678,CUST16897,DRIVER5778,Jaipur,Ahmedabad,789.36
TRIP1683,CUST35982,DRIVER7901,Pune,Lucknow,666.62
TRIP1695,CUST24535,DRIVER8820,Chennai,Hyderabad,509.8
TRIP1696,CUST38581,DRIVER4900,Ahmedabad,Lucknow,808.97
TRIP1703,CUST1260,DRIVER9703,Chennai,Ahmedabad,526.91
TRIP1704,CUST44760,DRIVER5912,Ahmedabad,Kolkata,943.13
TRIP1706,CUST19302,DRIVER8050,Ahmedabad,Delhi,378.4
TRIP1712,CUST25750,DRIVER2665,Chennai,Bangalore,459.67
TRIP1717,CUST18314,DRIVER1775,Hyderabad,Lucknow,976.17
TRIP1720,CUST7616,DRIVER4231,Ahmedabad,Jaipur,477.47
TRIP1721,CUST43936,DRIVER5333,Jaipur,Pune,116.12
TRIP1725,CUST6610,DRIVER5409,Delhi,Kolkata,367.51
TRIP1731,CUST36459,DRIVER3087,Mumbai,Bangalore,637.37
TRIP1734,CUST22020,DRIVER1761,Ahmedabad,Pune,606.28
TRIP1736,CUST31475,DRIVER1737,Ahmedabad,Mumbai,780.78
TRIP1741,CUST7705,DRIVER3206,Mumbai,Ahmedabad,709.89
TRIP1742,CUST69,DRIVER9304,Pune,Ahmedabad,105.36
TRIP1749,CUST5817,DRIVER9568,Pune,Kolkata,484.89
TRIP1761,CUST2168,DRIVER8202,Lucknow,Delhi,480.45
TRIP1766,CUST44952,DRIVER2245,Hyderabad,Ahmedabad,601.89
TRIP1768,CUST31446,DRIVER5751,Ahmedabad,Bangalore,601.74
TRIP1770,CUST13223,DRIVER608,Hyderabad,Pune,974.31
TRIP1772,CUST21380,DRIVER5421,Lucknow,Delhi,994.8
TRIP1774,CUST35253,DRIVER4201,Jaipur,Ahmedabad,877.44
TRIP1775,CUST20140,DRIVER2346,Jaipur,Lucknow,796.13
TRIP1777,CUST21684,DRIVER8894,Mumbai,Pune,244.17
TRIP1780,CUST15569,DRIVER3080,Mumbai,Pune,449.36
TRIP1782,CUST24601,DRIVER9195,Chennai,Ahmedabad,473.46
TRIP1784,CUST31636,DRIVER6964,Bangalore,Delhi,964.6
TRIP1787,CUST49315,DRIVER9390,Hyderabad,Lucknow,893.62
TRIP1789,CUST24359,DRIVER4291,Ahmedabad,Bangalore,843.89
TRIP1792,CUST6965,DRIVER8692,Mumbai,Kolkata,212.03
TRIP1795,CUST2891,DRIVER7593,Chennai,Jaipur,350.54
TRIP1800,CUST13401,DRIVER3741,Hyderabad,Chennai,790.22
TRIP1802,CUST10878,DRIVER2782,Bangalore,Ahmedabad,936.42
TRIP1808,CUST20711,DRIVER2285,Hyderabad,Mumbai,532.17
TRIP1810,CUST8055,DRIVER6574,Hyderabad,Bangalore,870.58
TRIP1811,CUST19167,DRIVER4817,Kolkata,Ahmedabad,640.13
TRIP1814,CUST42852,DRIVER4078,Lucknow,Pune,473.0
TRIP1816,CUST37415,DRIVER2580,Hyderabad,Mumbai,610.45
TRIP1820,CUST49528,DRIVER6271,Chennai,Pune,574.2
TRIP1821,CUST27481,DRIVER7626,Jaipur,Lucknow,657.14
TRIP1822,CUST11560,DRIVER3100,Kolkata,Hyderabad,378.91
TRIP1824,CUST45225,DRIVER5957,Mumbai,Kolkata,818.06
TRIP1833,CUST9387,DRIVER849,Hyderabad,Kolkata,679.77
TRIP1834,CUST49176,DRIVER5023,Jaipur,Lucknow,418.21
TRIP1836,CUST34809,DRIVER6084,Kolkata,Chennai,325.57
TRIP1838,CUST26988,DRIVER7934,Lucknow,Jaipur,547.23
TRIP1839,CUST10145,DRIVER7406,Kolkata,Pune,333.79
TRIP1840,CUST48334,DRIVER4861,Lucknow,Kolkata,471.36
TRIP1844,CUST39913,DRIVER6436,Chennai,Bangalore,677.63
TRIP1845,CUST39321,DRIVER3277,Kolkata,Mumbai,947.75
TRIP1847,CUST101,DRIVER9117,Delhi,Jaipur,984.94
TRIP1848,CUST38987,DRIVER1948,Hyderabad,Jaipur,979.2
TRIP1849,CUST1633,DRIVER7549,Kolkata,Bangalore,618.5
TRIP1851,CUST19665,DRIVER9935,Mumbai,Chennai,658.88
TRIP1852,CUST48205,DRIVER1193,Mumbai,Chennai,709.5
TRIP1857,CUST36662,DRIVER5313,Delhi,Lucknow,790.38
TRIP1866,CUST27820,DRIVER6701,Chennai,Delhi,590.88
TRIP1868,CUST9081,DRIVER8615,Kolkata,Hyderabad,596.9
TRIP1870,CUST31271,DRIVER4534,Delhi,Pune,861.41
TRIP1873,CUST40426,DRIVER3457,Chennai,Jaipur,889.05
TRIP1875,CUST14059,DRIVER8817,Bangalore,Pune,334.42
TRIP1877,CUST4296,DRIVER8442,Kolkata,Jaipur,283.21
TRIP1878,CUST22617,DRIVER8986,Ahmedabad,Pune,249.42
TRIP1880,CUST46058,DRIVER6318,Kolkata,Ahmedabad,845.05
TRIP1881,CUST47104,DRIVER1775,Mumbai,Jaipur,920.91
TRIP1883,CUST20164,DRIVER1173,Ahmedabad,Hyderabad,846.35
TRIP1885,CUST41643,DRIVER6945,Delhi,Chennai,120.7
TRIP1889,CUST40427,DRIVER6446,Ahmedabad,Lucknow,70.98
TRIP1890,CUST24701,DRIVER5061,Hyderabad,Jaipur,902.14
TRIP1891,CUST2583,DRIVER5761,Hyderabad,Kolkata,592.42
TRIP1892,CUST25120,DRIVER313,Delhi,Chennai,509.14
TRIP1893,CUST24605,DRIVER3071,Delhi,Pune,785.38
TRIP1894,CUST48079,DRIVER5698,Bangalore,Kolkata,535.92
TRIP1897,CUST44726,DRIVER5414,Delhi,Jaipur,925.23
TRIP1900,CUST37058,DRIVER9342,Delhi,Chennai,374.39
TRIP1901,CUST24731,DRIVER6143,Jaipur,Chennai,542.37
TRIP1902,CUST14873,DRIVER4817,Ahmedabad,Kolkata,784.02
TRIP1903,CUST46446,DRIVER1929,Bangalore,Hyderabad,847.33
TRIP1906,CUST33804,DRIVER3071,Lucknow,Ahmedabad,437.09
TRIP1908,CUST2780,DRIVER8054,Mumbai,Kolkata,394.42
TRIP1910,CUST8649,DRIVER5544,Chennai,Ahmedabad,51.72
TRIP1912,CUST28876,DRIVER4131,Kolkata,Chennai,923.02
TRIP1913,CUST42281,DRIVER6984,Lucknow,Bangalore,678.79
TRIP1915,CUST12106,DRIVER7498,Jaipur,Pune,923.55
TRIP1916,CUST10284,DRIVER7762,Bangalore,Kolkata,457.5
TRIP1920,CUST34704,DRIVER703,Delhi,Chennai,728.86
TRIP1925,CUST28722,DRIVER8426,Pune,Chennai,612.82
TRIP1927,CUST33577,DRIVER4361,Chennai,Kolkata,72.17
TRIP1928,CUST25274,DRIVER7080,Mumbai,Pune,538.1
TRIP1931,CUST48688,DRIVER5748,Hyderabad,Kolkata,539.05
TRIP1934,CUST30282,DRIVER8948,Hyderabad,Chennai,160.95
TRIP1941,CUST41573,DRIVER8434,Kolkata,Ahmedabad,80.25
TRIP1942,CUST38716,DRIVER21,Pune,Hyderabad,765.94
TRIP1947,CUST43703,DRIVER3616,Chennai,Lucknow,101.91
TRIP1948,CUST18743,DRIVER111,Jaipur,Kolkata,734.51
TRIP1951,CUST15222,DRIVER9946,Kolkata,Bangalore,74.98
TRIP1957,CUST29528,DRIVER5682,Mumbai,Bangalore,915.98
TRIP1958,CUST38711,DRIVER2786,Delhi,Kolkata,813.76
TRIP1959,CUST20046,DRIVER5174,Ahmedabad,Delhi,358.92
TRIP1960,CUST49864,DRIVER1430,Lucknow,Mumbai,124.2
TRIP1963,CUST43804,DRIVER5733,Jaipur,Lucknow,483.8
TRIP1964,CUST48449,DRIVER4847,Chennai,Hyderabad,343.96
TRIP1967,CUST10077,DRIVER1233,Mumbai,Hyderabad,684.98
TRIP1971,CUST39873,DRIVER2635,Chennai,Delhi,365.39
TRIP1973,CUST6035,DRIVER4061,Delhi,Pune,479.02
TRIP1975,CUST14966,DRIVER3078,Bangalore,Ahmedabad,348.26
TRIP1981,CUST48834,DRIVER2491,Delhi,Mumbai,333.19
TRIP1982,CUST21906,DRIVER9066,Pune,Kolkata,465.56
TRIP1985,CUST17337,DRIVER816,Delhi,Pune,249.16
TRIP1987,CUST3787,DRIVER3310,Mumbai,Lucknow,759.64
TRIP1988,CUST36045,DRIVER3747,Bangalore,Hyderabad,163.7
TRIP1990,CUST13605,DRIVER563,Kolkata,Chennai,111.68
TRIP2000,CUST39711,DRIVER6350,Mumbai,Pune,161.24
TRIP2001,CUST44085,DRIVER3466,Kolkata,Ahmedabad,295.53
TRIP2005,CUST1019,DRIVER5211,Delhi,Chennai,548.98
TRIP2006,CUST14112,DRIVER3954,Mumbai,Hyderabad,946.94
TRIP2007,CUST40257,DRIVER2462,Kolkata,Hyderabad,652.14
TRIP2009,CUST9888,DRIVER1433,Chennai,Kolkata,72.35
TRIP2010,CUST16429,DRIVER487,Mumbai,Jaipur,531.97
TRIP2012,CUST43372,DRIVER6121,Bangalore,Mumbai,957.5
TRIP2013,CUST41005,DRIVER8980,Chennai,Bangalore,232.43
TRIP2014,CUST41356,DRIVER4986,Jaipur,Kolkata,733.37
TRIP2015,CUST6110,DRIVER3859,Ahmedabad,Mumbai,710.94
TRIP2018,CUST15207,DRIVER5885,Mumbai,Chennai,299.07
TRIP2029,CUST10061,DRIVER951,Jaipur,Kolkata,832.45
TRIP2034,CUST45726,DRIVER7666,Lucknow,Mumbai,53.19
TRIP2041,CUST17795,DRIVER3869,Jaipur,Mumbai,71.92
TRIP2042,CUST18012,DRIVER5544,Chennai,Jaipur,393.65
TRIP2046,CUST17011,DRIVER7682,Ahmedabad,Kolkata,549.95
TRIP2054,CUST10170,DRIVER6442,Hyderabad,Chennai,565.06
TRIP2058,CUST16116,DRIVER9525,Delhi,Jaipur,480.39
TRIP2059,CUST18381,DRIVER1852,Kolkata,Pune,583.81
TRIP2061,CUST14090,DRIVER4934,Lucknow,Chennai,630.43
TRIP2066,CUST4000,DRIVER5958,Kolkata,Hyderabad,920.04
TRIP2067,CUST43523,DRIVER4328,Ahmedabad,Pune,433.59
TRIP2068,CUST33796,DRIVER7497,Ahmedabad,Kolkata,212.13
TRIP2073,CUST16444,DRIVER6447,Chennai,Bangalore,247.52
TRIP2078,CUST36172,DRIVER7898,Jaipur,Delhi,403.28
TRIP2083,CUST22384,DRIVER6153,Ahmedabad,Kolkata,407.2
TRIP2084,CUST18342,DRIVER5912,Ahmedabad,Bangalore,971.42
TRIP2088,CUST10997,DRIVER4586,Chennai,Ahmedabad,775.0
TRIP2090,CUST8888,DRIVER9537,Bangalore,Delhi,138.64
TRIP2092,CUST13675,DRIVER3578,Chennai,Kolkata,946.05
TRIP2098,CUST46731,DRIVER5144,Kolkata,Chennai,75.76
TRIP2103,CUST27966,DRIVER4539,Chennai,Jaipur,137.66
TRIP2113,CUST11116,DRIVER3465,Lucknow,Kolkata,833.42
TRIP2114,CUST809,DRIVER9442,Ahmedabad,Mumbai,539.74
TRIP2116,CUST13992,DRIVER7656,Delhi,Jaipur,309.9
TRIP2119,CUST28133,DRIVER1224,Pune,Jaipur,573.85
TRIP2124,CUST16114,DRIVER2973,Hyderabad,Mumbai,774.3
TRIP2126,CUST16614,DRIVER155,Bangalore,Chennai,660.59
TRIP2129,CUST34724,DRIVER7467,Kolkata,Jaipur,339.15
TRIP2130,CUST1117,DRIVER7901,Bangalore,Lucknow,67.98
TRIP2134,CUST19225,DRIVER3456,Chennai,Bangalore,921.86
TRIP2136,CUST3399,DRIVER7158,Hyderabad,Jaipur,456.88
TRIP2137,CUST49136,DRIVER642,Kolkata,Jaipur,334.18
TRIP2148,CUST22596,DRIVER5972,Delhi,Jaipur,322.56
TRIP2152,CUST25802,DRIVER8744,Chennai,Jaipur,817.36
TRIP2154,CUST20613,DRIVER4726,Delhi,Hyderabad,754.64
TRIP2156,CUST16493,DRIVER3176,Hyderabad,Chennai,750.86
TRIP2157,CUST30177,DRIVER608,Ahmedabad,Bangalore,472.82
TRIP2159,CUST45915,DRIVER8251,Jaipur,Pune,377.63
TRIP2165,CUST38711,DRIVER6741,Delhi,Mumbai,146.42
TRIP2167,CUST43167,DRIVER1567,Pune,Lucknow,591.26
TRIP2168,CUST14466,DRIVER957,Kolkata,Ahmedabad,573.23
TRIP2171,CUST25508,DRIVER2237,Hyderabad,Bangalore,696.51
TRIP2173,CUST20442,DRIVER6469,Lucknow,Hyderabad,963.09
TRIP2175,CUST15139,DRIVER6976,Lucknow,Delhi,157.26
TRIP2176,CUST30030,DRIVER1123,Pune,Lucknow,393.47
TRIP2177,CUST14249,DRIVER6952,Ahmedabad,Delhi,371.81
TRIP2178,CUST39614,DRIVER6344,Hyderabad,Chennai,593.87
TRIP2179,CUST4469,DRIVER1979,Jaipur,Pune,799.29
TRIP2180,CUST3519,DRIVER5126,Hyderabad,Lucknow,90.75
TRIP2182,CUST38684,DRIVER1732,Mumbai,Jaipur,96.02
TRIP2185,CUST37274,DRIVER1581,Pune,Jaipur,930.93
TRIP2190,CUST29716,DRIVER8955,Chennai,Mumbai,539.41
TRIP2191,CUST20772,DRIVER3164,Jaipur,Delhi,737.06
TRIP2195,CUST10793,DRIVER7430,Mumbai,Bangalore,87.13
TRIP2203,CUST23445,DRIVER8343,Lucknow,Delhi,412.25
TRIP2204,CUST37355,DRIVER2867,Jaipur,Mumbai,188.18
TRIP2213,CUST2787,DRIVER9708,Kolkata,Chennai,632.69
TRIP2214,CUST44261,DRIVER7496,Delhi,Kolkata,953.54
TRIP2216,CUST776,DRIVER8551,Lucknow,Delhi,958.36
TRIP2217,CUST17866,DRIVER3377,Ahmedabad,Lucknow,297.01
TRIP2218,CUST25095,DRIVER2980,Kolkata,Jaipur,716.11
TRIP2222,CUST26062,DRIVER300,Pune,Bangalore,758.79
TRIP2224,CUST22284,DRIVER7433,Pune,Jaipur,950.23
TRIP2231,CUST31228,DRIVER6614,Jaipur,Delhi,809.44
TRIP2233,CUST3755,DRIVER2171,Bangalore,Hyderabad,621.07
TRIP2242,CUST49263,DRIVER5123,Mumbai,Hyderabad,852.25
TRIP2245,CUST12522,DRIVER860,Pune,Ahmedabad,86.72
TRIP2246,CUST27339,DRIVER894,Kolkata,Pune,309.46
TRIP2253,CUST18776,DRIVER6093,Kolkata,Delhi,263.67
TRIP2254,CUST317,DRIVER9089,Lucknow,Jaipur,529.51
TRIP2255,CUST43457,DRIVER3,Chennai,Lucknow,371.31
TRIP2257,CUST35942,DRIVER6604,Kolkata,Bangalore,771.7
TRIP2258,CUST16695,DRIVER8860,Mumbai,Pune,785.84
TRIP2259,CUST39191,DRIVER1211,Mumbai,Pune,719.23
TRIP2262,CUST19015,DRIVER9140,Hyderabad,Mumbai,54.01
TRIP2263,CUST47998,DRIVER7509,Jaipur,Delhi,732.55
TRIP2265,CUST3016,DRIVER2863,Lucknow,Chennai,632.89
TRIP2270,CUST18097,DRIVER2641,Delhi,Hyderabad,168.27
TRIP2273,CUST25360,DRIVER8801,Delhi,Ahmedabad,489.04
TRIP2276,CUST7450,DRIVER6944,Ahmedabad,Bangalore,357.93
TRIP2277,CUST30634,DRIVER128,Ahmedabad,Hyderabad,581.56
TRIP2280,CUST408,DRIVER5060,Bangalore,Delhi,462.88
