payment_id,trip_id,trip_fare,mode_of_payment
PAY2059,TRIP2059,583.81,Card
PAY2061,TRIP2061,630.43,Card
PAY2066,TRIP2066,920.04,Cash
PAY2067,TRIP2067,433.59,Cash
PAY2068,TRIP2068,212.13,Cash
PAY2073,TRIP2073,247.52,UPI
PAY2078,TRIP2078,403.28,Card
PAY2083,TRIP2083,407.2,UPI
PAY2084,TRIP2084,971.42,Wallet
PAY2088,TRIP2088,775.0,Cash
PAY2090,TRIP2090,138.64,UPI
PAY2092,TRIP2092,946.05,Card
PAY2098,TRIP2098,75.76,Cash
PAY2103,TRIP2103,137.66,Cash
PAY2113,TRIP2113,833.42,Card
PAY2114,TRIP2114,539.74,Wallet
PAY2116,TRIP2116,309.9,Cash
PAY2119,TRIP2119,573.85,Card
PAY2124,TRIP2124,774.3,Cash
PAY2126,TRIP2126,660.59,Card
PAY2129,TRIP2129,339.15,Wallet
PAY2130,TRIP2130,67.98,Cash
PAY2134,TRIP2134,921.86,UPI
PAY2136,TRIP2136,456.88,Cash
PAY2137,TRIP2137,334.18,Wallet
PAY2148,TRIP2148,322.56,Wallet
PAY2152,TRIP2152,817.36,UPI
PAY2154,TRIP2154,754.64,UPI
PAY2156,TRIP2156,750.86,Cash
PAY2157,TRIP2157,472.82,Wallet
PAY2159,TRIP2159,377.63,Cash
PAY2165,TRIP2165,146.42,UPI
PAY2167,TRIP2167,591.26,Cash
PAY2168,TRIP2168,573.23,Wallet
PAY2171,TRIP2171,696.51,Wallet
PAY2173,TRIP2173,963.09,UPI
PAY2175,TRIP2175,157.26,Card
PAY2176,TRIP2176,393.47,Card
PAY2177,TRIP2177,371.81,Card
PAY2178,TRIP2178,593.87,UPI
PAY2179,TRIP2179,799.29,Card
PAY2180,TRIP2180,90.75,Card
PAY2182,TRIP2182,96.02,UPI
PAY2185,TRIP2185,930.93,UPI
PAY2190,TRIP2190,539.41,Wallet
PAY2191,TRIP2191,737.06,UPI
PAY2195,TRIP2195,87.13,UPI
PAY2203,TRIP2203,412.25,Wallet
PAY2204,TRIP2204,188.18,Wallet
PAY2213,TRIP2213,632.69,Card
PAY2214,TRIP2214,953.54,Wallet
PAY2216,TRIP2216,958.36,Cash
PAY2217,TRIP2217,297.01,Wallet
PAY2218,TRIP2218,716.11,Cash
PAY2222,TRIP2222,758.79,Card
PAY2224,TRIP2224,950.23,UPI
PAY2231,TRIP2231,809.44,Card
PAY2233,TRIP2233,621.07,UPI
PAY2242,TRIP2242,852.25,Cash
PAY2245,TRIP2245,86.72,UPI
PAY2246,TRIP2246,309.46,Card
PAY2253,TRIP2253,263.67,Wallet
PAY2254,TRIP2254,529.51,Cash
PAY2255,TRIP2255,371.31,Cash
PAY2257,TRIP2257,771.7,UPI
PAY2258,TRIP2258,785.84,UPI
PAY2259,TRIP2259,719.23,Cash
PAY2262,TRIP2262,54.01,Card
PAY2263,TRIP2263,732.55,Wallet
PAY2265,TRIP2265,632.89,Cash
PAY2270,TRIP2270,168.27,UPI
PAY2273,TRIP2273,489.04,Card
PAY2276,TRIP2276,357.93,Card
PAY2277,TRIP2277,581.56,UPI
PAY2280,TRIP2280,462.88,Wallet
PAY2284,TRIP2284,794.31,UPI
PAY2286,TRIP2286,569.61,Cash
PAY2288,TRIP2288,66.73,UPI
PAY2291,TRIP2291,698.49,Cash
PAY2294,TRIP2294,606.78,Cash
PAY2296,TRIP2296,646.55,UPI
PAY2297,TRIP2297,180.37,Cash
PAY2298,TRIP2298,136.38,Wallet
PAY2303,TRIP2303,269.9,Cash
PAY2304,TRIP2304,172.71,Cash
PAY2305,TRIP2305,232.57,Card
PAY2307,TRIP2307,499.92,Card
PAY2309,TRIP2309,749.42,Wallet
PAY2313,TRIP2313,482.95,UPI
PAY2314,TRIP2314,786.01,UPI
PAY2317,TRIP2317,216.93,UPI
PAY2333,TRIP2333,946.93,Card
PAY2336,TRIP2336,291.12,Cash
PAY2337,TRIP2337,762.69,Cash
PAY2339,TRIP2339,563.7,Wallet
PAY2350,TRIP2350,720.63,Wallet
PAY2353,TRIP2353,546.83,Wallet
PAY2355,TRIP2355,109.12,Cash
PAY2356,TRIP2356,525.75,Cash
PAY2357,TRIP2357,369.71,Cash
PAY2364,TRIP2364,419.95,Cash
PAY2369,TRIP2369,162.39,UPI
PAY2376,TRIP2376,981.85,UPI
PAY2381,TRIP2381,285.54,UPI
PAY2383,TRIP2383,975.8,UPI
PAY2384,TRIP2384,102.6,Card
PAY2387,TRIP2387,661.17,UPI
PAY2388,TRIP2388,788.63,UPI
PAY2389,TRIP2389,154.43,Card
PAY2399,TRIP2399,620.23,Cash
PAY2400,TRIP2400,916.75,Cash
PAY2401,TRIP2401,486.15,Card
PAY2404,TRIP2404,677.85,UPI
PAY2406,TRIP2406,576.77,Cash
PAY2409,TRIP2409,71.18,UPI
PAY2411,TRIP2411,731.58,UPI
PAY2415,TRIP2415,301.88,UPI
PAY2416,TRIP2416,426.54,UPI
PAY2420,TRIP2420,91.98,Cash
PAY2423,TRIP2423,656.81,Card
PAY2430,TRIP2430,279.16,UPI
PAY2433,TRIP2433,582.3,Wallet
PAY2440,TRIP2440,606.2,Cash
PAY2444,TRIP2444,948.09,Card
PAY2445,TRIP2445,537.72,Wallet
PAY2451,TRIP2451,725.19,Cash
PAY2453,TRIP2453,609.23,UPI
PAY2459,TRIP2459,403.18,UPI
PAY2460,TRIP2460,477.68,Wallet
PAY2461,TRIP2461,681.57,Cash
PAY2463,TRIP2463,382.66,Card
PAY2466,TRIP2466,222.71,Wallet
PAY2477,TRIP2477,671.0,Card
PAY2491,TRIP2491,568.07,Cash
PAY2495,TRIP2495,680.66,Wallet
PAY2501,TRIP2501,692.51,Wallet
PAY2505,TRIP2505,699.56,Cash
PAY2507,TRIP2507,489.37,Wallet
PAY2518,TRIP2518,677.4,UPI
PAY2521,TRIP2521,943.46,Wallet
PAY2522,TRIP2522,567.59,UPI
PAY2525,TRIP2525,260.53,UPI
PAY2534,TRIP2534,671.4,UPI
PAY2536,TRIP2536,237.22,UPI
PAY2538,TRIP2538,902.52,UPI
PAY2549,TRIP2549,743.2,Card
PAY2552,TRIP2552,601.33,Cash
PAY2556,TRIP2556,834.36,UPI
PAY2560,TRIP2560,101.88,Cash
PAY2563,TRIP2563,444.93,Wallet
PAY2566,TRIP2566,111.38,Card
PAY2567,TRIP2567,574.31,Cash
PAY2568,TRIP2568,902.33,UPI
PAY2569,TRIP2569,809.83,Card
PAY2574,TRIP2574,215.1,Card
PAY2579,TRIP2579,391.35,UPI
PAY2581,TRIP2581,155.81,Card
PAY2582,TRIP2582,505.49,UPI
PAY2586,TRIP2586,798.23,UPI
PAY2588,TRIP2588,692.4,Cash
PAY2589,TRIP2589,562.49,Cash
PAY2591,TRIP2591,825.47,Card
PAY2592,TRIP2592,578.75,Cash
PAY2595,TRIP2595,307.1,Card
PAY2600,TRIP2600,354.33,Cash
PAY2601,TRIP2601,983.71,Wallet
PAY2602,TRIP2602,984.79,Card
PAY2603,TRIP2603,865.86,UPI
PAY2606,TRIP2606,934.61,Card
PAY2611,TRIP2611,541.35,Wallet
PAY2612,TRIP2612,629.33,Wallet
PAY2613,TRIP2613,531.07,Wallet
PAY2614,TRIP2614,468.08,Card
PAY2617,TRIP2617,553.3,Card
PAY2625,TRIP2625,936.69,Cash
PAY2626,TRIP2626,188.9,UPI
PAY2628,TRIP2628,92.83,Cash
PAY2629,TRIP2629,601.01,UPI
PAY2632,TRIP2632,957.56,Cash
PAY2636,TRIP2636,330.98,UPI
PAY2643,TRIP2643,187.12,Wallet
PAY2647,TRIP2647,442.73,UPI
PAY2649,TRIP2649,320.41,Wallet
PAY2652,TRIP2652,618.73,UPI
PAY2656,TRIP2656,851.19,Wallet
PAY2658,TRIP2658,406.23,Cash
PAY2661,TRIP2661,979.5,UPI
PAY2662,TRIP2662,612.36,Cash
PAY2668,TRIP2668,985.49,UPI
PAY2673,TRIP2673,485.26,Card
PAY2676,TRIP2676,678.47,UPI
PAY2677,TRIP2677,174.89,Card
PAY2685,TRIP2685,477.19,Wallet
PAY2687,TRIP2687,729.48,Card
PAY2688,TRIP2688,848.65,Card
PAY2690,TRIP2690,715.35,Wallet
PAY2695,TRIP2695,621.78,Wallet
PAY2698,TRIP2698,793.58,Card
PAY2705,TRIP2705,160.28,Cash
PAY2721,TRIP2721,447.85,Card
PAY2727,TRIP2727,176.55,Wallet
PAY2729,TRIP2729,836.48,UPI
PAY2731,TRIP2731,293.62,Wallet
PAY2732,TRIP2732,364.02,Card
PAY2734,TRIP2734,619.88,UPI
PAY2735,TRIP2735,732.16,UPI
PAY2738,TRIP2738,238.12,Wallet
PAY2739,TRIP2739,108.86,Card
PAY2740,TRIP2740,889.7,Cash
PAY2741,TRIP2741,586.55,Card
PAY2742,TRIP2742,328.29,Cash
PAY2743,TRIP2743,623.97,Cash
PAY2746,TRIP2746,749.27,Card
PAY2748,TRIP2748,534.38,Card
PAY2753,TRIP2753,504.52,Cash
PAY2757,TRIP2757,785.13,UPI
PAY2758,TRIP2758,165.12,Wallet
PAY2759,TRIP2759,75.21,UPI
PAY2760,TRIP2760,463.56,Card
PAY2761,TRIP2761,488.55,Card
PAY2762,TRIP2762,801.17,Card
PAY2763,TRIP2763,526.29,UPI
PAY2766,TRIP2766,867.98,Wallet
PAY2769,TRIP2769,320.96,UPI
PAY2771,TRIP2771,553.51,Wallet
PAY2773,TRIP2773,640.37,Wallet
PAY2774,TRIP2774,347.1,Wallet
PAY2776,TRIP2776,873.33,Wallet
PAY2782,TRIP2782,809.29,Wallet
PAY2787,TRIP2787,728.14,Card
PAY2790,TRIP2790,659.65,UPI
PAY2791,TRIP2791,144.3,Wallet
PAY2792,TRIP2792,384.17,Wallet
PAY2798,TRIP2798,826.0,Wallet
PAY2799,TRIP2799,725.5,Cash
PAY2805,TRIP2805,698.59,Cash
PAY2807,TRIP2807,270.4,Cash
PAY2808,TRIP2808,269.75,Cash
PAY2818,TRIP2818,194.02,UPI
PAY2823,TRIP2823,752.24,Cash
PAY2833,TRIP2833,294.04,Wallet
PAY2842,TRIP2842,195.2,Wallet
PAY2845,TRIP2845,232.49,Wallet
PAY2846,TRIP2846,535.02,Card
PAY2848,TRIP2848,222.43,UPI
PAY2849,TRIP2849,667.22,UPI
PAY2851,TRIP2851,110.51,UPI
PAY2852,TRIP2852,992.0,Cash
PAY2855,TRIP2855,787.96,Card
PAY2856,TRIP2856,981.66,UPI
PAY2861,TRIP2861,707.41,Cash
PAY2866,TRIP2866,176.21,Cash
PAY2867,TRIP2867,99.32,Wallet
PAY2869,TRIP2869,564.65,Card
PAY2872,TRIP2872,962.08,UPI
PAY2873,TRIP2873,996.12,Cash
PAY2877,TRIP2877,154.12,Wallet
PAY2879,TRIP2879,782.32,Card
PAY2882,TRIP2882,283.26,UPI
PAY2886,TRIP2886,229.19,Cash
PAY2891,TRIP2891,996.48,Card
PAY2894,TRIP2894,511.86,Cash
PAY2897,TRIP2897,632.62,Wallet
PAY2899,TRIP2899,161.75,Wallet
PAY2900,TRIP2900,314.41,Cash
PAY2903,TRIP2903,382.94,Card
PAY2906,TRIP2906,782.35,Cash
PAY2908,TRIP2908,90.61,Cash
PAY2914,TRIP2914,702.22,Card
PAY2916,TRIP2916,568.89,Card
PAY2921,TRIP2921,460.03,Cash
PAY2925,TRIP2925,782.74,Wallet
PAY2928,TRIP2928,853.52,Wallet
PAY2929,TRIP2929,87.79,Cash
PAY2930,TRIP2930,724.97,Cash
PAY2933,TRIP2933,606.03,Wallet
PAY2937,TRIP2937,641.63,Cash
PAY2944,TRIP2944,563.01,UPI
PAY2949,TRIP2949,253.0,Card
PAY2952,TRIP2952,223.59,Wallet
PAY2955,TRIP2955,542.29,UPI
PAY2957,TRIP2957,321.35,Wallet
PAY2961,TRIP2961,539.62,Cash
PAY2963,TRIP2963,650.77,Wallet
PAY2966,TRIP2966,751.98,Card
PAY2972,TRIP2972,902.83,Card
PAY2973,TRIP2973,339.51,UPI
PAY2975,TRIP2975,930.58,Card
PAY2977,TRIP2977,734.72,UPI
PAY2980,TRIP2980,824.2,Cash
PAY2986,TRIP2986,726.08,Cash
PAY2989,TRIP2989,593.72,UPI
PAY2993,TRIP2993,233.04,Cash
PAY2997,TRIP2997,125.59,UPI
PAY3000,TRIP3000,930.92,Cash
PAY3003,TRIP3003,950.3,Wallet
PAY3007,TRIP3007,254.0,Cash
PAY3010,TRIP3010,156.26,Cash
PAY3012,TRIP3012,354.03,Cash
PAY3017,TRIP3017,174.33,Wallet
PAY3018,TRIP3018,471.27,Cash
PAY3019,TRIP3019,662.95,Cash
PAY3024,TRIP3024,893.99,Cash
PAY3026,TRIP3026,607.16,Cash
PAY3030,TRIP3030,67.92,Wallet
PAY3033,TRIP3033,763.19,Card
PAY3034,TRIP3034,289.39,Cash
PAY3041,TRIP3041,785.18,UPI
PAY3048,TRIP3048,413.07,UPI
PAY3052,TRIP3052,503.65,Card
PAY3055,TRIP3055,567.92,Cash
PAY3059,TRIP3059,906.59,UPI
PAY3061,TRIP3061,660.47,Wallet
PAY3066,TRIP3066,503.63,Wallet
PAY3071,TRIP3071,160.95,UPI
PAY3075,TRIP3075,636.67,UPI
PAY3077,TRIP3077,893.15,Cash
PAY3078,TRIP3078,382.1,Cash
PAY3083,TRIP3083,403.94,Cash
PAY3086,TRIP3086,712.01,UPI
PAY3092,TRIP3092,787.3,UPI
PAY3097,TRIP3097,297.79,Cash
PAY3098,TRIP3098,210.65,Wallet
PAY3099,TRIP3099,731.16,Card
PAY3101,TRIP3101,748.73,Card
PAY3104,TRIP3104,149.28,Cash
PAY3106,TRIP3106,122.48,Wallet
PAY3109,TRIP3109,635.74,Cash
PAY3112,TRIP3112,511.08,UPI
PAY3116,TRIP3116,618.59,Wallet
PAY3121,TRIP3121,604.5,UPI
PAY3129,TRIP3129,778.25,Cash
PAY3130,TRIP3130,943.75,Card
PAY3131,TRIP3131,85.5,Wallet
PAY3135,TRIP3135,784.26,Card
PAY3136,TRIP3136,294.86,Cash
PAY3137,TRIP3137,722.99,Wallet
PAY3139,TRIP3139,876.41,Wallet
PAY3140,TRIP3140,66.13,UPI
PAY3145,TRIP3145,922.05,Card
PAY3148,TRIP3148,333.05,Card
PAY3152,TRIP3152,875.81,Wallet
PAY3153,TRIP3153,219.44,Card
PAY3157,TRIP3157,706.17,Card
PAY3159,TRIP3159,588.38,Wallet
PAY3162,TRIP3162,426.51,UPI
PAY3163,TRIP3163,907.65,UPI
PAY3175,TRIP3175,844.72,UPI
PAY3180,TRIP3180,986.04,UPI
PAY3181,TRIP3181,621.99,UPI
PAY3182,TRIP3182,443.38,Wallet
PAY3190,TRIP3190,226.5,Wallet
PAY3195,TRIP3195,477.92,Cash
PAY3197,TRIP3197,383.7,Cash
PAY3200,TRIP3200,990.23,Card
PAY3205,TRIP3205,377.27,Cash
PAY3206,TRIP3206,329.72,Card
PAY3207,TRIP3207,389.44,Card
PAY3211,TRIP3211,578.91,UPI
PAY3214,TRIP3214,654.9,Cash
PAY3216,TRIP3216,134.4,Card
PAY3217,TRIP3217,986.91,Card
PAY3218,TRIP3218,459.38,Card
PAY3220,TRIP3220,380.9,UPI
PAY3221,TRIP3221,450.56,Cash
PAY3222,TRIP3222,936.85,UPI
PAY3224,TRIP3224,252.22,Cash
PAY3229,TRIP3229,847.79,Cash
PAY3230,TRIP3230,970.66,Card
PAY3232,TRIP3232,885.96,UPI
PAY3238,TRIP3238,919.73,Wallet
PAY3240,TRIP3240,329.88,Card
PAY3243,TRIP3243,412.22,Cash
PAY3250,TRIP3250,168.99,UPI
PAY3253,TRIP3253,965.52,Wallet
PAY3257,TRIP3257,735.05,Cash
PAY3262,TRIP3262,279.66,Cash
PAY3265,TRIP3265,477.98,Card
PAY3267,TRIP3267,711.59,Card
PAY3271,TRIP3271,864.79,Card
PAY3276,TRIP3276,467.2,Card
PAY3279,TRIP3279,112.57,Wallet
PAY3283,TRIP3283,249.36,UPI
PAY3284,TRIP3284,279.02,UPI
PAY3285,TRIP3285,271.17,Wallet
PAY3287,TRIP3287,856.25,UPI
PAY3289,TRIP3289,930.53,Wallet
PAY3296,TRIP3296,861.8,Card
PAY3297,TRIP3297,848.53,Cash
PAY3299,TRIP3299,588.02,UPI
PAY3302,TRIP3302,933.43,Cash
PAY3303,TRIP3303,75.32,UPI
PAY3304,TRIP3304,683.91,Card
PAY3310,TRIP3310,999.59,Wallet
PAY3311,TRIP3311,473.1,Card
PAY3312,TRIP3312,865.55,Card
PAY3315,TRIP3315,784.75,Cash
PAY3317,TRIP3317,392.21,UPI
PAY3318,TRIP3318,654.38,Wallet
PAY3319,TRIP3319,621.89,Card
PAY3323,TRIP3323,510.89,Wallet
PAY3324,TRIP3324,424.74,Wallet
PAY3337,TRIP3337,198.0,Wallet
PAY3339,TRIP3339,915.43,Wallet
PAY3342,TRIP3342,518.69,UPI
PAY3350,TRIP3350,187.54,Wallet
PAY3357,TRIP3357,782.78,UPI
PAY3359,TRIP3359,849.93,Cash
PAY3360,TRIP3360,963.6,Wallet
PAY3361,TRIP3361,327.82,Wallet
PAY3367,TRIP3367,638.4,Cash
PAY3370,TRIP3370,771.2,Cash
PAY3378,TRIP3378,467.74,Card
PAY3388,TRIP3388,258.05,Wallet
PAY3390,TRIP3390,381.98,Card
PAY3393,TRIP3393,145.58,UPI
PAY3397,TRIP3397,325.16,Card
PAY3401,TRIP3401,888.37,Card
PAY3404,TRIP3404,866.0,Card
PAY3406,TRIP3406,852.21,Card
PAY3413,TRIP3413,248.1,UPI
PAY3417,TRIP3417,248.13,Wallet
PAY3418,TRIP3418,779.2,Cash
PAY3419,TRIP3419,679.43,UPI
PAY3420,TRIP3420,142.78,Cash
PAY3423,TRIP3423,265.1,Cash
PAY3424,TRIP3424,993.72,UPI
PAY3430,TRIP3430,481.95,Cash
PAY3432,TRIP3432,677.75,Card
PAY3434,TRIP3434,735.62,Wallet
PAY3435,TRIP3435,916.45,Card
PAY3436,TRIP3436,653.19,Wallet
PAY3440,TRIP3440,521.53,UPI
PAY3444,TRIP3444,968.81,Cash
PAY3445,TRIP3445,515.26,Cash
PAY3446,TRIP3446,727.45,UPI
PAY3450,TRIP3450,54.06,Wallet
PAY3453,TRIP3453,446.69,Card
PAY3455,TRIP3455,82.34,UPI
PAY3460,TRIP3460,529.37,Cash
PAY3462,TRIP3462,299.17,Cash
PAY3463,TRIP3463,152.95,Cash
PAY3468,TRIP3468,284.76,Wallet
PAY3471,TRIP3471,597.32,UPI
PAY3475,TRIP3475,950.74,UPI
PAY3476,TRIP3476,403.8,Card
PAY3478,TRIP3478,915.99,Wallet
PAY3479,TRIP3479,931.05,Card
PAY3481,TRIP3481,423.69,Card
PAY3483,TRIP3483,935.16,Cash
PAY3484,TRIP3484,437.29,Cash
PAY3486,TRIP3486,174.89,Wallet
PAY3492,TRIP3492,690.72,Wallet
PAY3494,TRIP3494,232.54,UPI
PAY3495,TRIP3495,353.23,Card
PAY3497,TRIP3497,654.27,Card
PAY3505,TRIP3505,806.13,Cash
PAY3510,TRIP3510,714.81,Card
PAY3515,TRIP3515,327.78,Cash
PAY3516,TRIP3516,673.32,Card
PAY3517,TRIP3517,578.83,Card
PAY3523,TRIP3523,339.07,Card
PAY3526,TRIP3526,380.99,Card
PAY3539,TRIP3539,655.39,Wallet
PAY3540,TRIP3540,844.95,UPI
PAY3543,TRIP3543,132.35,Cash
PAY3553,TRIP3553,345.71,Card
PAY3561,TRIP3561,756.91,Wallet
PAY3562,TRIP3562,206.16,Cash
PAY3563,TRIP3563,625.39,Card
PAY3570,TRIP3570,442.1,UPI
PAY3572,TRIP3572,688.18,UPI
PAY3583,TRIP3583,424.24,Wallet
PAY3586,TRIP3586,465.79,Cash
PAY3588,TRIP3588,627.84,Cash
PAY3592,TRIP3592,429.87,Cash
PAY3593,TRIP3593,912.17,UPI
PAY3596,TRIP3596,995.26,UPI
PAY3601,TRIP3601,190.17,UPI
PAY3603,TRIP3603,588.25,Card
PAY3607,TRIP3607,739.54,UPI
PAY3608,TRIP3608,596.05,Card
PAY3609,TRIP3609,281.3,Cash
PAY3612,TRIP3612,283.52,UPI
PAY3616,TRIP3616,503.49,UPI
PAY3618,TRIP3618,606.96,Cash
PAY3619,TRIP3619,76.37,Card
PAY3622,TRIP3622,283.69,Card
PAY3625,TRIP3625,527.83,Cash
PAY3636,TRIP3636,411.17,UPI
PAY3639,TRIP3639,512.69,Cash
PAY3641,TRIP3641,709.6,UPI
PAY3650,TRIP3650,963.61,Wallet
PAY3657,TRIP3657,853.43,UPI
PAY3658,TRIP3658,581.38,Cash
PAY3662,TRIP3662,835.8,Card
PAY3663,TRIP3663,669.75,Card
PAY3664,TRIP3664,592.15,Wallet
PAY3669,TRIP3669,96.76,Wallet
PAY3670,TRIP3670,80.6,Cash
PAY3673,TRIP3673,101.08,UPI
PAY3675,TRIP3675,614.71,Cash
PAY3676,TRIP3676,895.06,Cash
PAY3677,TRIP3677,512.23,Wallet
PAY3678,TRIP3678,66.67,UPI
PAY3684,TRIP3684,331.88,UPI
PAY3694,TRIP3694,543.82,Wallet
PAY3701,TRIP3701,894.27,Cash
PAY3702,TRIP3702,845.03,Cash
PAY3705,TRIP3705,872.93,Wallet
PAY3706,TRIP3706,62.81,Wallet
PAY3707,TRIP3707,783.3,Card
PAY3711,TRIP3711,314.26,Card
PAY3714,TRIP3714,400.76,Wallet
PAY3715,TRIP3715,714.35,UPI
PAY3716,TRIP3716,481.62,Wallet
PAY3725,TRIP3725,909.55,Cash
PAY3726,TRIP3726,950.57,Card
PAY3727,TRIP3727,264.56,Card
PAY3735,TRIP3735,495.27,Card
PAY3741,TRIP3741,76.3,UPI
PAY3742,TRIP3742,680.55,Cash
PAY3743,TRIP3743,816.98,Cash
PAY3749,TRIP3749,361.28,UPI
PAY3750,TRIP3750,912.87,Cash
PAY3751,TRIP3751,503.78,Cash
PAY3752,TRIP3752,245.42,Wallet
PAY3753,TRIP3753,342.43,Wallet
PAY3757,TRIP3757,546.16,Cash
PAY3762,TRIP3762,525.48,Cash
PAY3771,TRIP3771,778.42,Cash
PAY3772,TRIP3772,503.14,Cash
PAY3773,TRIP3773,529.1,Card
PAY3778,TRIP3778,867.64,Card
PAY3786,TRIP3786,787.89,Card
PAY3788,TRIP3788,880.85,Cash
PAY3792,TRIP3792,930.59,Card
PAY3794,TRIP3794,449.18,Card
PAY3795,TRIP3795,678.19,UPI
PAY3798,TRIP3798,372.57,UPI
PAY3799,TRIP3799,688.27,UPI
PAY3804,TRIP3804,895.32,Wallet
PAY3807,TRIP3807,162.32,Card
PAY3809,TRIP3809,687.55,Cash
PAY3811,TRIP3811,462.9,UPI
PAY3812,TRIP3812,718.46,Cash
PAY3815,TRIP3815,311.54,UPI
PAY3818,TRIP3818,767.11,Wallet
PAY3822,TRIP3822,98.5,Card
PAY3829,TRIP3829,819.26,Wallet
PAY3834,TRIP3834,200.09,Card
PAY3835,TRIP3835,368.32,Wallet
PAY3839,TRIP3839,169.61,Wallet
PAY3841,TRIP3841,258.45,Wallet
PAY3842,TRIP3842,387.09,Cash
PAY3848,TRIP3848,273.33,Card
PAY3849,TRIP3849,702.45,UPI
PAY3850,TRIP3850,675.89,Wallet
PAY3853,TRIP3853,268.09,Wallet
PAY3855,TRIP3855,214.93,Wallet
PAY3857,TRIP3857,951.21,Wallet
PAY3859,TRIP3859,204.17,Card
PAY3860,TRIP3860,469.97,Cash
PAY3869,TRIP3869,376.68,Wallet
PAY3879,TRIP3879,531.36,Wallet
PAY3881,TRIP3881,716.9,Wallet
PAY3883,TRIP3883,192.65,Wallet
PAY3885,TRIP3885,374.08,Card
PAY3890,TRIP3890,807.54,Cash
PAY3898,TRIP3898,844.94,Wallet
PAY3900,TRIP3900,109.42,Cash
PAY3902,TRIP3902,457.47,Cash
PAY3903,TRIP3903,732.02,Cash
PAY3907,TRIP3907,574.95,Wallet
PAY3909,TRIP3909,478.73,Cash
PAY3910,TRIP3910,321.02,Wallet
PAY3911,TRIP3911,304.09,Card
PAY3912,TRIP3912,297.19,Card
PAY3915,TRIP3915,921.22,UPI
PAY3916,TRIP3916,562.58,UPI
PAY3918,TRIP3918,399.71,Card
PAY3920,TRIP3920,337.13,Cash
PAY3921,TRIP3921,225.2,UPI
PAY3924,TRIP3924,209.03,UPI
PAY3925,TRIP3925,428.14,Wallet
PAY3926,TRIP3926,383.21,Card
PAY3927,TRIP3927,117.47,Cash
PAY3928,TRIP3928,760.74,Card
PAY3929,TRIP3929,795.25,Wallet
PAY3931,TRIP3931,516.77,Card
PAY3935,TRIP3935,706.61,Wallet
PAY3936,TRIP3936,931.03,Card
PAY3941,TRIP3941,204.96,UPI
PAY3943,TRIP3943,765.45,Card
PAY3945,TRIP3945,216.64,UPI
PAY3947,TRIP3947,514.75,Card
PAY3952,TRIP3952,953.17,UPI
PAY3953,TRIP3953,953.24,Cash
PAY3957,TRIP3957,910.74,Card
PAY3958,TRIP3958,405.38,Wallet
PAY3960,TRIP3960,56.36,UPI
PAY3961,TRIP3961,842.16,Card
PAY3966,TRIP3966,293.81,UPI
PAY3971,TRIP3971,603.29,Wallet
PAY3975,TRIP3975,534.11,Wallet
PAY3976,TRIP3976,163.61,UPI
PAY3980,TRIP3980,923.95,UPI
PAY3981,TRIP3981,944.81,Wallet
PAY3982,TRIP3982,367.99,Wallet
PAY3983,TRIP3983,259.26,Card
PAY3984,TRIP3984,461.89,UPI
PAY3985,TRIP3985,284.02,Card
PAY3995,TRIP3995,238.09,Card
PAY3998,TRIP3998,223.87,UPI
PAY4002,TRIP4002,301.18,Wallet
PAY4004,TRIP4004,938.31,Cash
PAY4009,TRIP4009,469.91,UPI
PAY4010,TRIP4010,263.53,Wallet
PAY4014,TRIP4014,596.04,UPI
PAY4019,TRIP4019,827.57,Cash
PAY4020,TRIP4020,879.0,Wallet
PAY4025,TRIP4025,100.1,Card
PAY4029,TRIP4029,185.3,UPI
PAY4030,TRIP4030,347.79,Cash
PAY4032,TRIP4032,595.71,Cash
PAY4033,TRIP4033,613.02,Wallet
PAY4034,TRIP4034,594.77,UPI
PAY4040,TRIP4040,592.52,UPI
PAY4041,TRIP4041,325.61,Wallet
PAY4042,TRIP4042,56.81,Cash
PAY4044,TRIP4044,625.6,Card
PAY4046,TRIP4046,735.64,UPI
PAY4049,TRIP4049,494.0,UPI
PAY4050,TRIP4050,641.77,Card
PAY4052,TRIP4052,419.11,Wallet
PAY4055,TRIP4055,849.15,UPI
PAY4056,TRIP4056,215.99,Cash
PAY4060,TRIP4060,959.65,Wallet
PAY4068,TRIP4068,60.29,Card
PAY4069,TRIP4069,502.8,Cash
PAY4070,TRIP4070,631.8,Card
PAY4071,TRIP4071,436.62,UPI
PAY4073,TRIP4073,911.3,Wallet
PAY4074,TRIP4074,229.0,Wallet
PAY4077,TRIP4077,360.73,UPI
PAY4081,TRIP4081,806.04,Cash
PAY4083,TRIP4083,86.78,Card
PAY4085,TRIP4085,115.83,UPI
PAY4087,TRIP4087,976.51,Wallet
PAY4089,TRIP4089,391.64,Wallet
PAY4090,TRIP4090,291.31,Cash
PAY4097,TRIP4097,234.82,UPI
PAY4109,TRIP4109,729.51,UPI
PAY4111,TRIP4111,367.41,Wallet
PAY4114,TRIP4114,662.03,Cash
PAY4116,TRIP4116,961.41,Cash
PAY4124,TRIP4124,214.79,Wallet
PAY4131,TRIP4131,50.86,Wallet
PAY4134,TRIP4134,524.99,UPI
PAY4137,TRIP4137,928.26,Wallet
PAY4138,TRIP4138,116.79,Card
PAY4139,TRIP4139,806.2,Wallet
PAY4140,TRIP4140,422.27,Cash
PAY4142,TRIP4142,576.03,Card
PAY4144,TRIP4144,363.5,Cash
