payment_id,trip_id,trip_fare,mode_of_payment
PAY736,TRIP736,52.62,Wallet
PAY737,TRIP737,218.76,UPI
PAY738,TRIP738,242.08,Cash
PAY739,TRIP739,158.21,Cash
PAY740,TRIP740,864.38,UPI
PAY741,TRIP741,511.97,Wallet
PAY742,TRIP742,575.96,Cash
PAY743,TRIP743,458.89,Wallet
PAY744,TRIP744,551.17,Card
PAY745,TRIP745,567.33,Cash
PAY746,TRIP746,654.09,UPI
PAY747,TRIP747,705.17,Cash
PAY748,TRIP748,976.59,UPI
PAY749,TRIP749,423.5,UPI
PAY750,TRIP750,792.72,Card
PAY751,TRIP751,538.68,Wallet
PAY752,TRIP752,112.49,Wallet
PAY753,TRIP753,611.01,Wallet
PAY754,TRIP754,799.98,UPI
PAY755,TRIP755,534.87,Wallet
PAY756,TRIP756,279.64,Card
PAY757,TRIP757,242.46,Card
PAY758,TRIP758,154.29,Wallet
PAY759,TRIP759,716.92,Wallet
PAY760,TRIP760,291.48,Cash
PAY761,TRIP761,269.78,Wallet
PAY762,TRIP762,791.63,Card
PAY763,TRIP763,984.47,Wallet
PAY764,TRIP764,985.27,Card
PAY765,TRIP765,912.26,Cash
PAY766,TRIP766,234.47,UPI
PAY767,TRIP767,536.34,Cash
PAY768,TRIP768,952.72,Wallet
PAY769,TRIP769,968.34,Wallet
PAY770,TRIP770,578.45,Card
PAY771,TRIP771,312,Wallet
PAY772,TRIP772,220.92,Cash
PAY773,TRIP773,359.57,UPI
PAY774,TRIP774,262.02,Wallet
PAY775,TRIP775,341.7,Cash
PAY776,TRIP776,304.15,Wallet
PAY777,TRIP777,944.05,Wallet
PAY778,TRIP778,522.21,Cash
PAY779,TRIP779,772.34,UPI
PAY780,TRIP780,460.23,UPI
PAY781,TRIP781,557.58,Card
PAY782,TRIP782,619.2,Cash
PAY783,TRIP783,733.14,Wallet
PAY784,TRIP784,411.83,Card
PAY785,TRIP785,828.17,Card
PAY786,TRIP786,267.47,Wallet
PAY787,TRIP787,241.2,Cash
PAY788,TRIP788,282.02,Card
PAY789,TRIP789,982.23,Cash
PAY790,TRIP790,433.67,Wallet
PAY791,TRIP791,780.1,Cash
PAY792,TRIP792,787.32,Wallet
PAY793,TRIP793,727.99,UPI
PAY794,TRIP794,244.11,Wallet
PAY795,TRIP795,62.16,Wallet
PAY796,TRIP796,112.66,Card
PAY797,TRIP797,456.01,Wallet
PAY798,TRIP798,470.34,Wallet
PAY799,TRIP799,227.94,Cash
PAY800,TRIP800,101.16,UPI
PAY801,TRIP801,885.1,Cash
PAY802,TRIP802,159.72,Cash
PAY803,TRIP803,715.35,Card
PAY804,TRIP804,67.08,Wallet
PAY805,TRIP805,193,Wallet
PAY806,TRIP806,855.15,UPI
PAY807,TRIP807,445.93,Wallet
PAY808,TRIP808,306.23,UPI
PAY809,TRIP809,441.9,UPI
PAY810,TRIP810,784.6,UPI
PAY811,TRIP811,511.27,Card
PAY812,TRIP812,541.98,Card
PAY813,TRIP813,358.25,Wallet
PAY814,TRIP814,482.13,UPI
PAY815,TRIP815,790.08,Card
PAY816,TRIP816,564.4,UPI
PAY817,TRIP817,282.53,Card
PAY818,TRIP818,720.16,Cash
PAY819,TRIP819,978.23,Cash
PAY820,TRIP820,574.1,Cash
PAY821,TRIP821,877.34,Wallet
PAY822,TRIP822,595.75,Card
PAY823,TRIP823,414.91,Card
PAY824,TRIP824,971.94,Card
PAY825,TRIP825,662.55,UPI
PAY826,TRIP826,360.8,UPI
PAY827,TRIP827,345.2,Cash
PAY828,TRIP828,719.71,UPI
PAY829,TRIP829,755.43,Card
PAY830,TRIP830,300.31,Cash
PAY831,TRIP831,411.18,UPI
PAY832,TRIP832,645.6,Wallet
PAY833,TRIP833,75.11,UPI
PAY834,TRIP834,847.5,UPI
PAY835,TRIP835,87.24,Wallet
PAY836,TRIP836,854.34,Wallet
PAY837,TRIP837,56.29,Wallet
PAY838,TRIP838,263.05,Wallet
PAY839,TRIP839,496.95,Wallet
PAY840,TRIP840,892.89,UPI
PAY841,TRIP841,678.31,Card
PAY842,TRIP842,361.7,Wallet
PAY843,TRIP843,346.04,UPI
PAY844,TRIP844,955.26,UPI
PAY845,TRIP845,740.34,UPI
PAY846,TRIP846,67.81,Cash
PAY847,TRIP847,573.48,Wallet
PAY848,TRIP848,643.33,Cash
PAY849,TRIP849,701.38,UPI
PAY850,TRIP850,267.57,Cash
PAY851,TRIP851,938.91,Cash
PAY852,TRIP852,812.41,UPI
PAY853,TRIP853,274.75,Card
PAY854,TRIP854,59.77,Cash
PAY855,TRIP855,292.87,Cash
PAY856,TRIP856,208.83,UPI
PAY857,TRIP857,100.25,Wallet
PAY858,TRIP858,473.78,Cash
PAY859,TRIP859,547.12,Cash
PAY860,TRIP860,335.68,Card
PAY861,TRIP861,376.63,Wallet
PAY862,TRIP862,399.35,Card
PAY863,TRIP863,770.44,UPI
PAY864,TRIP864,994.58,Card
PAY865,TRIP865,548.99,Cash
PAY866,TRIP866,595.23,Cash
PAY867,TRIP867,559.08,Card
PAY868,TRIP868,224.02,Cash
PAY869,TRIP869,67.11,UPI
PAY870,TRIP870,894.12,Cash
PAY871,TRIP871,927.52,Wallet
PAY872,TRIP872,927.28,Card
PAY873,TRIP873,193.71,Card
PAY874,TRIP874,611.26,Card
PAY875,TRIP875,982.91,Wallet
PAY876,TRIP876,192.36,UPI
PAY877,TRIP877,281.46,Cash
PAY878,TRIP878,261.77,UPI
PAY879,TRIP879,431.94,Wallet
PAY880,TRIP880,519.92,Card
PAY881,TRIP881,638.81,Wallet
PAY882,TRIP882,580.34,Cash
PAY883,TRIP883,625.73,Cash
PAY884,TRIP884,821.67,Cash
PAY885,TRIP885,264.05,Wallet
PAY886,TRIP886,667.76,Cash
PAY887,TRIP887,641.48,Cash
PAY888,TRIP888,199.31,Wallet
PAY889,TRIP889,582.22,Cash
PAY890,TRIP890,817.5,Cash
PAY891,TRIP891,704.41,UPI
PAY892,TRIP892,197.86,Wallet
PAY893,TRIP893,924.61,Card
PAY894,TRIP894,772.54,Wallet
PAY895,TRIP895,295.82,Cash
PAY896,TRIP896,168.35,Wallet
PAY897,TRIP897,919.11,UPI
PAY898,TRIP898,335.4,Wallet
PAY899,TRIP899,718.42,Cash
PAY900,TRIP900,399.86,UPI
PAY901,TRIP901,776.34,Card
PAY902,TRIP902,527.26,Wallet
PAY903,TRIP903,804.62,UPI
PAY904,TRIP904,453.06,Wallet
PAY905,TRIP905,645.66,UPI
PAY906,TRIP906,308.43,Card
PAY907,TRIP907,815.23,UPI
PAY908,TRIP908,270.61,UPI
PAY909,TRIP909,789.09,Wallet
PAY910,TRIP910,287.16,UPI
PAY911,TRIP911,331.72,Wallet
PAY912,TRIP912,919.31,Wallet
PAY913,TRIP913,616.07,Wallet
PAY914,TRIP914,718.13,Cash
PAY915,TRIP915,922.32,Wallet
PAY916,TRIP916,664.75,UPI
PAY917,TRIP917,909.69,Wallet
PAY918,TRIP918,993.42,Wallet
PAY919,TRIP919,645.64,UPI
PAY920,TRIP920,445.95,Wallet
PAY921,TRIP921,565.5,Cash
PAY922,TRIP922,603.4,Wallet
PAY923,TRIP923,221.76,Wallet
PAY924,TRIP924,785.61,UPI
PAY925,TRIP925,194.12,Wallet
PAY926,TRIP926,637.39,Cash
PAY927,TRIP927,924.05,Cash
PAY928,TRIP928,945.94,Wallet
PAY929,TRIP929,913.03,Cash
PAY930,TRIP930,845.78,UPI
PAY931,TRIP931,236.97,Cash
PAY932,TRIP932,334.63,UPI
PAY933,TRIP933,778.6,Cash
PAY934,TRIP934,805.77,Cash
PAY935,TRIP935,962.42,Card
PAY936,TRIP936,315.31,Wallet
PAY937,TRIP937,108.76,Wallet
PAY938,TRIP938,469.5,Cash
PAY939,TRIP939,792.04,Cash
PAY940,TRIP940,683.56,Cash
PAY941,TRIP941,305.05,UPI
PAY942,TRIP942,882.18,Cash
PAY943,TRIP943,920.73,Cash
PAY944,TRIP944,371.31,UPI
PAY945,TRIP945,434.86,Card
PAY946,TRIP946,247.96,UPI
PAY947,TRIP947,418.02,Card
PAY948,TRIP948,936.7,UPI
PAY949,TRIP949,243.23,Wallet
PAY950,TRIP950,553.94,UPI
PAY951,TRIP951,609.83,UPI
PAY952,TRIP952,281.09,Card
PAY953,TRIP953,242.31,Wallet
PAY954,TRIP954,802.4,Wallet
PAY955,TRIP955,551.74,Wallet
PAY956,TRIP956,899.35,UPI
PAY957,TRIP957,165.23,UPI
PAY958,TRIP958,669.07,UPI
PAY959,TRIP959,496.78,Cash
PAY960,TRIP960,246.96,Cash
PAY961,TRIP961,394.97,Card
PAY962,TRIP962,956.63,UPI
PAY963,TRIP963,793.01,UPI
PAY964,TRIP964,895.26,Cash
PAY965,TRIP965,785.5,Cash
PAY966,TRIP966,216.07,Card
PAY967,TRIP967,767.83,UPI
PAY968,TRIP968,807.29,UPI
PAY969,TRIP969,347.84,Card
PAY970,TRIP970,965.86,UPI
PAY971,TRIP971,218.39,Cash
PAY972,TRIP972,745.78,UPI
PAY973,TRIP973,832.01,Cash
PAY974,TRIP974,777.5,UPI
PAY975,TRIP975,537.96,Cash
PAY976,TRIP976,960.37,Cash
PAY977,TRIP977,557.29,Card
PAY978,TRIP978,992.15,Wallet
PAY979,TRIP979,420.65,Card
PAY980,TRIP980,312.59,Card
PAY981,TRIP981,704.69,Card
PAY982,TRIP982,721.76,UPI
PAY983,TRIP983,361.13,Wallet
PAY984,TRIP984,959.73,Card
PAY985,TRIP985,579.79,Cash
PAY986,TRIP986,605.18,Cash
PAY987,TRIP987,708.36,Cash
PAY988,TRIP988,345.36,Cash
PAY989,TRIP989,262.98,Card
PAY990,TRIP990,228.47,UPI
PAY991,TRIP991,273.85,Cash
PAY992,TRIP992,203.89,UPI
PAY993,TRIP993,350.61,Wallet
PAY994,TRIP994,254.25,Cash
PAY995,TRIP995,424.67,Card
PAY996,TRIP996,993.7,Cash
PAY997,TRIP997,873.71,Cash
PAY998,TRIP998,888.43,Card
PAY999,TRIP999,611.49,Card
PAY1000,TRIP1000,188.37,Card
PAY1001,TRIP1001,266.49,UPI
PAY1002,TRIP1002,528.94,Card
PAY1003,TRIP1003,596.22,UPI
PAY1004,TRIP1004,493.24,Wallet
PAY1005,TRIP1005,559.3,Card
PAY1006,TRIP1006,727.81,Card
PAY1007,TRIP1007,923.56,Cash
PAY1008,TRIP1008,332.69,UPI
PAY1009,TRIP1009,63.64,UPI
PAY1010,TRIP1010,487.69,Wallet
PAY1011,TRIP1011,563.98,UPI
PAY1012,TRIP1012,448.84,Cash
PAY1013,TRIP1013,264.49,Card
PAY1014,TRIP1014,737.66,Wallet
PAY1015,TRIP1015,777.3,Wallet
PAY1016,TRIP1016,765.59,UPI
PAY1017,TRIP1017,155.75,Card
PAY1018,TRIP1018,956.28,Card
PAY1019,TRIP1019,707,Wallet
PAY1020,TRIP1020,134.59,Wallet
PAY1021,TRIP1021,317.38,Wallet
PAY1022,TRIP1022,470.74,UPI
PAY1023,TRIP1023,158.52,Wallet
PAY1024,TRIP1024,256.43,UPI
PAY1025,TRIP1025,922.15,Card
PAY1026,TRIP1026,442.26,UPI
PAY1027,TRIP1027,621.73,Card
PAY1028,TRIP1028,357.33,Wallet
PAY1029,TRIP1029,550.42,UPI
PAY1030,TRIP1030,761.93,Cash
PAY1031,TRIP1031,948.35,Cash
PAY1032,TRIP1032,192.44,Wallet
PAY1033,TRIP1033,532.06,Cash
PAY1034,TRIP1034,842.18,Wallet
PAY1035,TRIP1035,455.34,Wallet
PAY1036,TRIP1036,950.95,Wallet
PAY1037,TRIP1037,466.63,Card
PAY1038,TRIP1038,55.45,Card
PAY1039,TRIP1039,528.84,Card
PAY1040,TRIP1040,808.22,Wallet
PAY1041,TRIP1041,799.75,UPI
PAY1042,TRIP1042,893.7,Wallet
PAY1043,TRIP1043,381.76,Wallet
PAY1044,TRIP1044,505.22,Wallet
PAY1045,TRIP1045,452.89,UPI
PAY1046,TRIP1046,648.02,Cash
PAY1047,TRIP1047,93.91,UPI
PAY1048,TRIP1048,55.45,Wallet
PAY1049,TRIP1049,985.78,Card
PAY1050,TRIP1050,353.24,UPI
PAY1051,TRIP1051,542.34,Wallet
PAY1052,TRIP1052,400.3,Card
PAY1053,TRIP1053,988.29,UPI
PAY1054,TRIP1054,300.77,UPI
PAY1055,TRIP1055,380.32,Wallet
PAY1056,TRIP1056,812.98,Card
PAY1057,TRIP1057,268.2,Cash
PAY1058,TRIP1058,101.51,UPI
PAY1059,TRIP1059,125.08,UPI
PAY1060,TRIP1060,381.8,UPI
PAY1061,TRIP1061,584.05,Wallet
PAY1062,TRIP1062,637.86,Cash
PAY1063,TRIP1063,80.41,UPI
PAY1064,TRIP1064,225.65,Wallet
PAY1065,TRIP1065,669.44,Wallet
PAY1066,TRIP1066,208.56,Cash
PAY1067,TRIP1067,664.02,Wallet
PAY1068,TRIP1068,824.69,Card
PAY1069,TRIP1069,538.2,Cash
PAY1070,TRIP1070,276.33,Cash
PAY1071,TRIP1071,389.96,Cash
PAY1072,TRIP1072,936.57,UPI
PAY1073,TRIP1073,541.36,Cash
PAY1074,TRIP1074,138.23,UPI
PAY1075,TRIP1075,775.43,Cash
PAY1076,TRIP1076,375.28,Wallet
PAY1077,TRIP1077,741.11,Card
PAY1078,TRIP1078,933.1,Card
PAY1079,TRIP1079,682.62,Wallet
PAY1080,TRIP1080,562.37,Cash
PAY1081,TRIP1081,656.46,Wallet
PAY1082,TRIP1082,51.37,Cash
PAY1083,TRIP1083,957.58,Card
PAY1084,TRIP1084,897.07,Cash
PAY1085,TRIP1085,985.81,Card
PAY1086,TRIP1086,257.96,Card
PAY1087,TRIP1087,338.16,Wallet
PAY1088,TRIP1088,355.6,Wallet
PAY1089,TRIP1089,908.05,UPI
PAY1090,TRIP1090,488.34,UPI
PAY1091,TRIP1091,530.84,Card
PAY1092,TRIP1092,950.59,Card
PAY1093,TRIP1093,557.44,Cash
PAY1094,TRIP1094,587.17,UPI
PAY1095,TRIP1095,863.19,UPI
PAY1096,TRIP1096,984.37,Card
PAY1097,TRIP1097,512.31,Cash
PAY1098,TRIP1098,469.55,Card
PAY1099,TRIP1099,737.69,Wallet
PAY1100,TRIP1100,911.25,Card
PAY1101,TRIP1101,320.87,Card
PAY1102,TRIP1102,95.19,Wallet
PAY1103,TRIP1103,914.7,Wallet
PAY1104,TRIP1104,849.31,Card
PAY1105,TRIP1105,326.17,Cash
PAY1106,TRIP1106,126.86,Cash
PAY1107,TRIP1107,385.27,Card
PAY1108,TRIP1108,855.77,Cash
PAY1109,TRIP1109,965.08,Card
PAY1110,TRIP1110,473.45,UPI
PAY1111,TRIP1111,652.9,UPI
PAY1112,TRIP1112,70.74,Cash
PAY1113,TRIP1113,716.35,Cash
PAY1114,TRIP1114,692.62,Card
PAY1115,TRIP1115,266.3,Wallet
PAY1116,TRIP1116,680.17,Wallet
PAY1117,TRIP1117,814.03,UPI
PAY1118,TRIP1118,744.14,Card
PAY1119,TRIP1119,101.64,Wallet
PAY1120,TRIP1120,296.74,Wallet
PAY1121,TRIP1121,741.91,Card
PAY1122,TRIP1122,845.67,UPI
PAY1123,TRIP1123,926.99,Wallet
PAY1124,TRIP1124,424.8,UPI
PAY1125,TRIP1125,131.97,Cash
PAY1126,TRIP1126,289.5,Cash
PAY1127,TRIP1127,660.41,Wallet
PAY1128,TRIP1128,312.23,Card
PAY1129,TRIP1129,951.2,Card
PAY1130,TRIP1130,347.46,Card
PAY1131,TRIP1131,253.97,Cash
PAY1132,TRIP1132,935.79,Card
PAY1133,TRIP1133,529.2,Wallet
PAY1134,TRIP1134,798.98,Cash
PAY1135,TRIP1135,96.08,Cash
PAY1136,TRIP1136,336.34,UPI
PAY1137,TRIP1137,875.93,Cash
PAY1138,TRIP1138,750.8,Wallet
PAY1139,TRIP1139,257.25,UPI
PAY1140,TRIP1140,532.86,Cash
PAY1141,TRIP1141,504.27,Cash
PAY1142,TRIP1142,939.96,Card
PAY1143,TRIP1143,415.91,Card
PAY1144,TRIP1144,488.43,Card
PAY1145,TRIP1145,885.34,UPI
PAY1146,TRIP1146,459.87,Cash
PAY1147,TRIP1147,98.66,Cash
PAY1148,TRIP1148,610.41,UPI
PAY1149,TRIP1149,998.84,Wallet
PAY1150,TRIP1150,583.25,Card
PAY1151,TRIP1151,732.85,Wallet
PAY1152,TRIP1152,434.92,Cash
PAY1153,TRIP1153,174.89,UPI
PAY1154,TRIP1154,69.34,Wallet
PAY1155,TRIP1155,755.64,Wallet
PAY1156,TRIP1156,527.41,Wallet
PAY1157,TRIP1157,97.8,UPI
PAY1158,TRIP1158,239.2,UPI
PAY1159,TRIP1159,883.55,Card
PAY1160,TRIP1160,428.51,Cash
PAY1161,TRIP1161,351.37,Cash
PAY1162,TRIP1162,124.66,Card
PAY1163,TRIP1163,820.91,UPI
PAY1164,TRIP1164,381.08,Cash
PAY1165,TRIP1165,164.17,Wallet
PAY1166,TRIP1166,85.55,Wallet
PAY1167,TRIP1167,721.3,Cash
PAY1168,TRIP1168,879.2,Card
PAY1169,TRIP1169,237.72,Cash
PAY1170,TRIP1170,255.21,Wallet
PAY1171,TRIP1171,364.16,Cash
PAY1172,TRIP1172,768.14,Cash
PAY1173,TRIP1173,234.24,Wallet
PAY1174,TRIP1174,300.3,Cash
PAY1175,TRIP1175,944.59,Wallet
PAY1176,TRIP1176,50.02,Wallet
PAY1177,TRIP1177,416.79,Card
PAY1178,TRIP1178,237.66,UPI
PAY1179,TRIP1179,971.66,Cash
PAY1180,TRIP1180,602.47,Card
PAY1181,TRIP1181,751.17,Wallet
PAY1182,TRIP1182,88.28,Wallet
PAY1183,TRIP1183,485.4,Wallet
PAY1184,TRIP1184,828.58,Card
PAY1185,TRIP1185,287.65,UPI
PAY1186,TRIP1186,143.27,Cash
PAY1187,TRIP1187,313.7,Card
PAY1188,TRIP1188,978.59,UPI
PAY1189,TRIP1189,241.02,Card
PAY1190,TRIP1190,292.09,Wallet
PAY1191,TRIP1191,669.14,Card
PAY1192,TRIP1192,287.84,Wallet
PAY1193,TRIP1193,820.99,Card
PAY1194,TRIP1194,148.33,Cash
PAY1195,TRIP1195,312.06,UPI
PAY1196,TRIP1196,668.54,UPI
PAY1197,TRIP1197,933.79,UPI
PAY1198,TRIP1198,501.49,Wallet
PAY1199,TRIP1199,522.54,Cash
PAY1200,TRIP1200,172.61,Cash
PAY1201,TRIP1201,862.95,UPI
PAY1202,TRIP1202,927.02,Cash
PAY1203,TRIP1203,646.84,Card
PAY1204,TRIP1204,67.99,Wallet
PAY1205,TRIP1205,629.24,Card
PAY1206,TRIP1206,113.81,Cash
PAY1207,TRIP1207,517.94,Card
PAY1208,TRIP1208,567.02,Cash
PAY1209,TRIP1209,408.63,UPI
PAY1210,TRIP1210,126.87,Cash
PAY1211,TRIP1211,183.23,UPI
PAY1212,TRIP1212,266.93,Card
PAY1213,TRIP1213,702.42,UPI
PAY1214,TRIP1214,663.63,Wallet
PAY1215,TRIP1215,725.46,Cash
PAY1216,TRIP1216,783.01,UPI
PAY1217,TRIP1217,276.3,Wallet
PAY1218,TRIP1218,303.13,Cash
PAY1219,TRIP1219,807.32,UPI
PAY1220,TRIP1220,412.1,Cash
PAY1221,TRIP1221,234.39,UPI
PAY1222,TRIP1222,851.79,Card
PAY1223,TRIP1223,669.57,Cash
PAY1224,TRIP1224,374.89,UPI
PAY1225,TRIP1225,975.6,Cash
PAY1226,TRIP1226,529.7,Wallet
PAY1227,TRIP1227,625.69,Card
PAY1228,TRIP1228,649.29,UPI
PAY1229,TRIP1229,934.09,Card
PAY1230,TRIP1230,797.8,Wallet
PAY1231,TRIP1231,199.39,UPI
PAY1232,TRIP1232,372.1,Wallet
PAY1233,TRIP1233,977.37,Cash
PAY1234,TRIP1234,866.57,Wallet
PAY1235,TRIP1235,554.55,Wallet
PAY1236,TRIP1236,320.52,Cash
PAY1237,TRIP1237,952.79,Cash
PAY1238,TRIP1238,836.91,Card
PAY1239,TRIP1239,568.4,Card
PAY1240,TRIP1240,60.46,UPI
PAY1241,TRIP1241,189.42,Card
PAY1242,TRIP1242,537.6,Cash
PAY1243,TRIP1243,615.88,Cash
PAY1244,TRIP1244,779.96,Cash
PAY1245,TRIP1245,672.86,UPI
PAY1246,TRIP1246,814.88,Card
PAY1247,TRIP1247,837.6,UPI
PAY1248,TRIP1248,368.66,UPI
PAY1249,TRIP1249,715.33,Wallet
PAY1250,TRIP1250,290.52,UPI
PAY1251,TRIP1251,233.21,Wallet
PAY1252,TRIP1252,71.99,UPI
PAY1253,TRIP1253,693.68,Card
PAY1254,TRIP1254,563.2,UPI
PAY1255,TRIP1255,414.65,Cash
PAY1256,TRIP1256,287.22,Wallet
PAY1257,TRIP1257,714.26,Card
PAY1258,TRIP1258,655.04,Card
PAY1259,TRIP1259,500.85,Cash
PAY1260,TRIP1260,565.33,Card
PAY1261,TRIP1261,206.56,UPI
PAY1262,TRIP1262,538.4,Cash
PAY1263,TRIP1263,835.63,Card
PAY1264,TRIP1264,998.6,Card
PAY1265,TRIP1265,674.93,UPI
PAY1266,TRIP1266,679.09,Card
PAY1267,TRIP1267,291.61,UPI
PAY1268,TRIP1268,942.95,Cash
PAY1269,TRIP1269,224.98,UPI
PAY1270,TRIP1270,810.51,Wallet
PAY1271,TRIP1271,360.35,Wallet
PAY1272,TRIP1272,739.57,UPI
PAY1273,TRIP1273,865.69,Card
PAY1274,TRIP1274,699.83,Cash
PAY1275,TRIP1275,513.6,Wallet
PAY1276,TRIP1276,308.62,Cash
PAY1277,TRIP1277,213.64,Card
PAY1278,TRIP1278,981.68,Card
PAY1279,TRIP1279,963.1,Wallet
PAY1280,TRIP1280,722.43,Wallet
PAY1281,TRIP1281,282.14,Cash
PAY1282,TRIP1282,192.52,Cash
PAY1283,TRIP1283,419.26,Card
PAY1284,TRIP1284,149.82,Card
PAY1285,TRIP1285,554.38,Cash
PAY1286,TRIP1286,720.27,UPI
PAY1287,TRIP1287,168.85,Wallet
PAY1288,TRIP1288,132.35,Card
PAY1289,TRIP1289,448.71,Cash
PAY1290,TRIP1290,346.47,Cash
PAY1291,TRIP1291,497.77,Card
PAY1292,TRIP1292,794.41,Card
PAY1293,TRIP1293,296.83,Card
PAY1294,TRIP1294,801.14,Wallet
PAY1295,TRIP1295,758.25,UPI
PAY1296,TRIP1296,854.67,UPI
PAY1297,TRIP1297,672.37,Wallet
PAY1298,TRIP1298,58.79,Wallet
PAY1299,TRIP1299,458.41,Card
PAY1300,TRIP1300,55.74,Cash
PAY1301,TRIP1301,348.38,Card
PAY1302,TRIP1302,499.7,Wallet
PAY1303,TRIP1303,220.44,Cash
PAY1304,TRIP1304,969.12,Cash
PAY1305,TRIP1305,451.26,Wallet
PAY1306,TRIP1306,756.25,Wallet
PAY1307,TRIP1307,888.06,Wallet
PAY1308,TRIP1308,866.94,UPI
PAY1309,TRIP1309,745.07,Card
PAY1310,TRIP1310,219.12,Card
PAY1311,TRIP1311,861.56,Cash
PAY1312,TRIP1312,275.87,Wallet
PAY1313,TRIP1313,319.56,Wallet
PAY1314,TRIP1314,844.51,UPI
PAY1315,TRIP1315,947.91,Cash
PAY1316,TRIP1316,333.49,Card
PAY1317,TRIP1317,648.31,Cash
PAY1318,TRIP1318,449.4,Card
PAY1319,TRIP1319,102.18,Card
PAY1320,TRIP1320,254.05,Cash
PAY1321,TRIP1321,466.26,Cash
PAY1322,TRIP1322,372.75,Wallet
PAY1323,TRIP1323,932.79,Wallet
PAY1324,TRIP1324,915.67,Card
PAY1325,TRIP1325,946.43,Cash
PAY1326,TRIP1326,853.45,Cash
PAY1327,TRIP1327,706.73,Wallet
PAY1328,TRIP1328,724.71,Card
PAY1329,TRIP1329,363.43,Wallet
PAY1330,TRIP1330,242.73,Card
PAY1331,TRIP1331,883.13,Wallet
PAY1332,TRIP1332,350.19,Card
PAY1333,TRIP1333,278.99,Wallet
PAY1334,TRIP1334,773.68,UPI
PAY1335,TRIP1335,940.35,Card
PAY1336,TRIP1336,551.41,Wallet
PAY1337,TRIP1337,253.35,Card
PAY1338,TRIP1338,225.81,Card
PAY1339,TRIP1339,758.43,Wallet
PAY1340,TRIP1340,599.05,Card
PAY1341,TRIP1341,904.24,Cash
PAY1342,TRIP1342,326.52,Wallet
PAY1343,TRIP1343,188.28,Wallet
PAY1344,TRIP1344,291.98,Wallet
PAY1345,TRIP1345,926,Wallet
PAY1346,TRIP1346,469.64,Card
PAY1347,TRIP1347,836.71,Wallet
PAY1348,TRIP1348,612.19,Card
PAY1349,TRIP1349,691.01,UPI
PAY1350,TRIP1350,776.66,Card
PAY1351,TRIP1351,532.18,Cash
PAY1352,TRIP1352,912.45,Cash
PAY1353,TRIP1353,507.61,Cash
PAY1354,TRIP1354,903.89,Wallet
PAY1355,TRIP1355,168.23,Card
PAY1356,TRIP1356,804.33,Wallet
PAY1357,TRIP1357,825.04,Cash
PAY1358,TRIP1358,832.73,Cash
PAY1359,TRIP1359,507.43,Wallet
PAY1360,TRIP1360,361.83,Card
PAY1361,TRIP1361,677.56,Wallet
PAY1362,TRIP1362,826.04,Wallet
PAY1363,TRIP1363,528.49,Card
PAY1364,TRIP1364,548.09,Wallet
PAY1365,TRIP1365,107,UPI
PAY1366,TRIP1366,283.12,Cash
PAY1367,TRIP1367,803.94,UPI
PAY1368,TRIP1368,966.71,UPI
PAY1369,TRIP1369,848.85,Cash
PAY1370,TRIP1370,320.49,Wallet
PAY1371,TRIP1371,116.96,Cash
PAY1372,TRIP1372,98.3,Wallet
PAY1373,TRIP1373,318.88,UPI
PAY1374,TRIP1374,792.67,Wallet
PAY1375,TRIP1375,318.83,UPI
PAY1376,TRIP1376,182.84,Cash
PAY1377,TRIP1377,262.77,Wallet
PAY1378,TRIP1378,768.29,Wallet
PAY1379,TRIP1379,183.22,Cash
PAY1380,TRIP1380,840.34,Card
PAY1381,TRIP1381,767.56,Cash
PAY1382,TRIP1382,167.47,Cash
PAY1383,TRIP1383,257.37,UPI
PAY1384,TRIP1384,555.16,Cash
PAY1385,TRIP1385,785.53,Cash
PAY1386,TRIP1386,310,Cash
PAY1387,TRIP1387,142.16,Card
PAY1388,TRIP1388,135.22,Wallet
PAY1389,TRIP1389,927.16,Cash
PAY1390,TRIP1390,131.47,Wallet
PAY1391,TRIP1391,570.64,UPI
PAY1392,TRIP1392,720.44,UPI
PAY1393,TRIP1393,827.33,Cash
PAY1394,TRIP1394,72.96,UPI
PAY1395,TRIP1395,368.95,UPI
PAY1396,TRIP1396,608.89,UPI
PAY1397,TRIP1397,392.16,Wallet
PAY1398,TRIP1398,320.26,UPI
PAY1399,TRIP1399,514.88,Cash
PAY1400,TRIP1400,560.31,Wallet
PAY1401,TRIP1401,503.56,Cash
PAY1402,TRIP1402,905.98,Card
PAY1403,TRIP1403,376.23,Card
PAY1404,TRIP1404,90.13,UPI
PAY1405,TRIP1405,469.41,Card
PAY1406,TRIP1406,222.34,Wallet
PAY1407,TRIP1407,937.51,UPI
PAY1408,TRIP1408,665.92,Wallet
PAY1409,TRIP1409,456.26,Wallet
PAY1410,TRIP1410,156.93,Cash
PAY1411,TRIP1411,644.83,Card
PAY1412,TRIP1412,95.91,Wallet
PAY1413,TRIP1413,578.77,Cash
PAY1414,TRIP1414,615.01,Wallet
PAY1415,TRIP1415,555.35,Card
PAY1416,TRIP1416,406.19,UPI
PAY1417,TRIP1417,473.18,Wallet
PAY1418,TRIP1418,151.39,Wallet
PAY1419,TRIP1419,774.72,Wallet
PAY1420,TRIP1420,400.84,Wallet
PAY1421,TRIP1421,389.42,Card
PAY1422,TRIP1422,678.07,Cash
PAY1423,TRIP1423,210.3,Cash
PAY1424,TRIP1424,643.53,Wallet
